GISJOIN,YEAR,FSTATUS,REGIONA,DIVISIONA,STATE,STATEA,SMSAA,COUNTY,COUNTYA,CTY_SUBA,PLACEA,TRACTA,BLCK_GRPA,BLOCKA,EDINDA,ENUMDISTA,SCSAA,URB_AREAA,CDA,AIANHHA,MCDSEQNO,SEA,UATYPE,PLACDESC,CBD,INDSUBR,LONGITUD,LATITUDE,LANDAREA,AREANAME,SUPFLG01,SUPFLG02,SUPFLG03,SUPFLG04,SUPFLG05,SUPFLG06,SUPFLG07,SUPFLG08,SUPFLG09,SUPFLG10,SUPFLG11,SUPFLG12,SUPFLG13,SUPFLG14,SUPFLG15,SUPFLG16,SUPFLG17,SUPFLG18,SUPFLG19,SUPFLG20,SUPFLG21,C7L001,C7M001,C7M002,C7M003,C8Y001,C9B001,C9B002,C9C001,C9C002,C9D001,C9D002,C9D003,C9D004,C9D005,C9D006,C9D007,C9D008,C9D009,C9D010,C9D011,C9D012,C9D013,C9D014,C9D015,C8N001,C8N002,C8N003,C8N004,C8N005,C8N006,C8N007,C8N008,C8N009,C8N010,C8N011,C8N012,C8N013,C8N014,C8O001
"G2601070","1980","A","2","3","Michigan","26",,"Mecosta","107",,,,,,,,,,,,,"04",,,,,,,,"MECOSTA COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1",36961,0,14361,22600,15516,11134,3481,18933,18028,35780,782,148,5,1,13,16,10,25,19,33,3,1,0,125,67,201,148,360,194,396,119,351,490,117,167,43,19,199,159
"G2601090","1980","A","2","3","Michigan","26",,"Menominee","109",,,,,,,,,,,,,"02",,,,,,,,"MENOMINEE COUNTY","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0",26201,0,10099,16102,11545,9283,1016,12941,13260,25827,6,307,0,0,8,9,4,7,8,0,0,0,0,25,28,250,164,192,71,144,114,255,156,44,21,2,1,162,151
"G2601110","1980","A","2","3","Michigan","26",,"Midland","111",,,,,,,,,,,,,"05",,,,,,,,"MIDLAND COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1",73578,0,37016,36562,26355,24498,1600,36811,36767,71844,566,186,4,0,80,178,22,79,185,32,7,1,3,391,168,263,140,230,103,227,150,574,1302,776,571,87,52,233,218
"G2601130","1980","A","2","3","Michigan","26",,"Missaukee","113",,,,,,,,,,,,,"04",,,,,,,,"MISSAUKEE COUNTY","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0",10009,0,0,10009,6116,3427,629,4991,5018,9925,2,32,1,1,1,0,8,5,1,0,0,0,0,33,2,28,39,43,8,53,15,44,23,3,2,0,0,65,152
"G2601150","1980","A","2","3","Michigan","26","8400","Monroe","115",,,,,,,,,,,,,"08",,,,,,,,"MONROE COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",134659,15777,37069,81813,45361,43110,2008,66638,68021,131025,2313,254,1,0,30,28,47,56,105,10,3,0,1,786,136,630,357,404,181,541,389,1325,2033,1287,452,100,24,458,199
"G2601170","1980","A","2","3","Michigan","26",,"Montcalm","117",,,,,,,,,,,,,"05",,,,,,,,"MONTCALM COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",47555,0,8019,39536,20886,16543,2001,23406,24149,46887,112,161,0,0,30,10,15,44,9,0,3,0,0,284,52,288,237,367,151,313,172,357,346,51,19,5,0,309,153
"G2601190","1980","A","2","3","Michigan","26",,"Montmorency","119",,,,,,,,,,,,,"04",,,,,,,,"MONTMORENCY COUNTY","0","0","1","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0",7492,0,0,7492,7886,2814,2145,3680,3812,7455,1,19,0,0,1,0,3,0,3,0,1,0,0,9,11,33,31,43,20,37,21,22,25,0,1,0,0,53,142
"G2601210","1980","A","2","3","Michigan","26","5320","Muskegon","121",,,,,,,,,,,,,"06",,,,,,,,"MUSKEGON COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",157589,105634,6732,45223,58241,54526,3145,76220,81369,135531,19175,1119,1,0,44,31,44,83,64,110,14,4,1,1368,160,1425,1015,1638,627,1291,801,2095,1824,696,463,31,16,571,159
"G2601230","1980","A","2","3","Michigan","26",,"Newaygo","123",,,,,,,,,,,,,"04",,,,,,,,"NEWAYGO COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",34917,0,3672,31245,18306,12134,1481,17154,17763,33808,555,142,0,0,8,12,10,12,6,11,0,0,0,353,30,157,164,231,58,179,93,167,156,26,31,2,0,233,150
"G2601250","1980","A","2","3","Michigan","26","2160","Oakland","125",,,,,,,,"35",,,,,"F",,,,,,,,"OAKLAND COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1011793,873081,32426,106286,373250,355187,16118,493665,518128,942067,47962,2704,21,12,1222,2571,2353,1672,3406,435,41,9,11,7307,436,2932,1554,1510,788,1715,1657,4778,12485,20003,26240,7365,3440,2529,286
"G2601270","1980","A","2","3","Michigan","26","5320","Oceana","127",,,,,,,,,,,,,"03",,,,,,,,"OCEANA COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",22002,0,0,22002,11394,7418,881,10769,11233,20901,42,205,13,3,6,3,7,8,1,8,0,0,0,805,13,78,122,187,44,143,53,79,58,13,0,1,0,194,140
"G2601290","1980","A","2","3","Michigan","26",,"Ogemaw","129",,,,,,,,,,,,,"04",,,,,,,,"OGEMAW COUNTY","0","0","1","0","0","0","1","0","0","0","0","1","0","1","1","0","0","0","0","1","0",16436,0,0,16436,12977,5940,6876,8016,8420,16337,9,63,0,0,7,0,5,4,0,0,0,0,0,11,12,79,85,132,36,90,40,91,78,16,3,0,0,109,146
"G2601310","1980","A","2","3","Michigan","26",,"Ontonagon","131",,,,,,,,,,,,,"01",,,,,,,,"ONTONAGON COUNTY","0","0","1","0","0","0","1","0","0","0","0","1","0","1","1","0","0","0","0","0","0",9861,0,0,9861,5042,3524,532,4982,4879,9773,3,62,0,0,5,1,0,1,0,9,0,0,0,7,14,93,91,99,23,35,16,41,22,4,1,0,0,76,124
"G2601330","1980","A","2","3","Michigan","26",,"Osceola","133",,,,,,,,,,,,,"04",,,,,,,,"OSCEOLA COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0",18928,0,0,18928,9927,6558,1747,9343,9585,18774,17,77,0,0,3,2,16,11,2,0,0,0,1,25,20,130,100,135,67,102,38,95,94,6,2,1,0,113,141
"G2601350","1980","A","2","3","Michigan","26",,"Oscoda","135",,,,,,,,,,,,,"04",,,,,,,,"OSCODA COUNTY","0","0","1","0","1","1","1","0","0","0","1","0","1","0","0","0","0","0","1","1","0",6858,0,0,6858,7308,2517,2143,3353,3505,6817,1,30,0,0,0,0,0,2,0,0,0,0,0,8,12,30,35,67,16,27,8,16,13,6,1,0,0,52,131
"G2601370","1980","A","2","3","Michigan","26",,"Otsego","137",,,,,,,,,,,,,"04",,,,,,,,"OTSEGO COUNTY","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0",14993,0,3011,11982,9078,4921,1327,7344,7649,14889,6,29,0,0,8,0,9,35,3,1,0,0,0,13,5,47,39,47,17,85,34,156,168,77,39,6,3,65,187
"G2601390","1980","A","2","3","Michigan","26","3000","Ottawa","139",,,,,,,,,,,,,"06",,,,,,,,"OTTAWA COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",157174,24284,43914,88976,53960,50449,2329,77566,79608,152789,632,419,0,1,40,64,33,200,53,281,13,4,1,2644,41,435,393,528,228,552,448,1244,2041,1095,601,54,24,586,199
"G2601410","1980","A","2","3","Michigan","26",,"Presque Isle","141",,,,,,,,,,,,,"04",,,,,,,,"PRESQUE ISLE COUNTY","0","0","1","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","1","0",14267,0,3923,10344,8361,5008,803,7144,7123,14177,6,40,0,0,5,0,12,7,6,0,0,0,0,14,14,83,63,74,20,81,27,50,43,12,5,0,0,88,141
"G2601430","1980","A","2","3","Michigan","26",,"Roscommon","143",,,,,,,,,,,,,"04",,,,,,,,"ROSCOMMON COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0",16374,0,0,16374,17925,6519,6436,8077,8297,16290,0,51,0,0,5,1,3,1,2,3,0,0,0,18,24,74,90,120,39,150,61,99,62,32,11,0,5,120,152
"G2601450","1980","A","2","3","Michigan","26","6960","Saginaw","145",,,,,,,,,,,,,"A",,,,,,,,"SAGINAW COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",228059,146769,6409,74881,79543,76116,3321,110210,117849,182472,35841,907,3,6,84,124,191,197,157,36,10,10,2,8019,218,1256,791,1226,579,1290,964,2802,4831,2600,1226,72,26,667,198
"G2601470","1980","A","2","3","Michigan","26","2160","St Clair","147",,,,,,,,"35",,,,,"08",,,,,,,,"ST. CLAIR COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",138802,60427,12256,66119,51903,47308,2936,67666,71136,134109,2804,553,4,1,41,27,69,51,94,11,5,3,1,1029,100,616,380,465,208,631,496,1566,2713,1370,417,46,18,496,201
"G2601490","1980","A","2","3","Michigan","26",,"St Joseph","149",,,,,,,,,,,,,"09",,,,,,,,"ST. JOSEPH COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",56083,0,16483,39600,22479,19794,1455,27402,28681,54256,1360,142,1,0,10,5,20,83,19,28,1,1,0,157,45,324,195,371,171,389,266,764,837,219,69,4,3,277,173
"G2601510","1980","A","2","3","Michigan","26",,"Sanilac","151",,,,,,,,,,,,,"05",,,,,,,,"SANILAC COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",40789,0,0,40789,18492,13959,1691,20105,20684,40119,16,95,0,0,6,0,6,10,21,6,1,0,0,509,30,160,177,206,55,220,97,250,239,32,12,3,1,257,155
"G2601530","1980","A","2","3","Michigan","26",,"Schoolcraft","153",,,,,,,,,,,,,"02",,,,,,,,"SCHOOLCRAFT COUNTY","0","0","1","0","1","0","1","0","0","0","0","1","0","1","1","0","0","0","0","0","0",8575,0,3962,4613,4974,3045,609,4094,4481,8203,3,350,1,0,0,3,2,2,1,5,0,0,0,5,11,93,52,68,31,70,12,55,50,6,0,3,0,66,140
"G2601550","1980","A","2","3","Michigan","26","2640","Shiawassee","155",,,,,,,,,,,,,"07",,,,,,,,"SHIAWASSEE COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",71140,0,23902,47238,24464,23359,1043,34993,36147,70273,67,315,2,0,15,8,23,53,39,4,5,0,1,335,20,201,252,353,198,368,251,674,927,415,85,8,9,291,181
"G2601570","1980","A","2","3","Michigan","26",,"Tuscola","157",,,,,,,,,,,,,"05",,,,,,,,"TUSCOLA COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1",56961,0,7044,49917,20052,18290,1138,28262,28699,55838,323,181,2,1,17,5,15,40,25,10,3,0,1,500,53,233,175,225,93,285,141,405,373,77,26,6,1,269,159
"G2601590","1980","A","2","3","Michigan","26","3720","Van Buren","159",,,,,,,,,,,,,"06",,,,,,,,"VAN BUREN COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",66814,0,9154,57660,28801,23121,2295,32722,34092,60206,5041,467,0,1,30,2,27,33,15,4,7,1,0,980,74,444,320,502,219,529,339,710,665,176,58,14,6,421,159
"G2601610","1980","A","2","3","Michigan","26","0440","Washtenaw","161",,,,,,,,"35",,,,,"J",,,,,,,,"WASHTENAW COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",264748,190518,14889,59341,98172,92937,4494,132028,132720,227091,28323,695,11,14,832,1677,509,950,1388,242,23,6,4,2983,307,1092,599,812,399,906,855,2988,8141,10286,10161,2689,1348,710,270
"G2601630","1980","A","2","3","Michigan","26","2160","Wayne","163",,,,,,,,"35",,,,,"F",,,,,,,,"WAYNE COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2337891,2300862,0,37029,875018,824169,50466,1122226,1215665,1457914,829983,6613,39,19,1208,2650,4252,1571,4722,393,290,57,34,28146,4414,25098,21381,31356,12928,25756,15983,32959,39412,30214,17240,2772,1275,7939,166
"G2601650","1980","A","2","3","Michigan","26",,"Wexford","165",,,,,,,,,,,,,"04",,,,,,,,"WEXFORD COUNTY","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",25102,0,10199,14903,11575,8983,1661,12071,13031,24905,12,84,1,0,4,4,4,24,5,7,0,0,0,52,28,207,122,205,75,178,105,283,252,58,25,1,2,141,158
"G2700010","1980","A","2","4","Minnesota","27",,"Aitkin","001",,,,,,,,,,,,,"02",,,,,,,,"AITKIN COUNTY","0","0","1","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","1","0",13404,0,0,13404,11124,5007,1994,6711,6693,13223,12,127,0,0,2,5,2,5,2,3,1,0,0,22,65,210,58,65,19,68,21,48,49,4,3,1,0,101,111
"G2700030","1980","A","2","4","Minnesota","27","5120","Anoka","003",,,,,,,,,,,,,"B",,,,,,,,"ANOKA COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",195998,173150,6626,16222,62904,60716,1786,98089,97909,192299,382,1110,2,0,130,233,203,526,149,230,11,9,5,709,89,520,228,249,115,235,227,1030,3168,3038,1923,374,58,246,246
"G2700050","1980","A","2","4","Minnesota","27",,"Becker","005",,,,,,,,,,,,,"03",,,,,,,,"BECKER COUNTY","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0",29336,0,7106,22230,15430,10112,1553,14751,14585,27487,10,1720,0,0,6,0,1,21,7,10,0,0,0,74,97,333,160,206,66,128,83,217,290,85,26,0,2,166,148
"G2700070","1980","A","2","4","Minnesota","27",,"Beltrami","007",,,,,,,,,,,,,"02",,,,,,,,"BELTRAMI COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",30982,0,10949,20033,13099,10023,952,15451,15531,26838,37,3915,2,0,7,7,5,14,9,8,1,0,0,139,119,330,157,181,74,133,100,297,366,178,73,13,4,224,162
"G2700090","1980","A","2","4","Minnesota","27","6980","Benton","009",,,,,,,,,,,,,"04",,,,,,,,"BENTON COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",25187,11682,0,13505,8812,8275,375,12457,12730,24976,35,55,0,0,13,4,7,17,3,16,0,0,0,61,51,211,67,78,24,89,67,239,547,290,139,9,3,91,207
"G2700110","1980","A","2","4","Minnesota","27",,"Big Stone","011",,,,,,,,,,,,,"05",,,,,,,,"BIG STONE COUNTY","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","1","0",7716,0,2550,5166,3493,2873,315,3779,3937,7646,0,16,0,1,0,1,23,5,0,0,0,0,0,24,53,156,47,50,21,29,15,45,35,12,1,0,1,58,110
"G2700130","1980","A","2","4","Minnesota","27",,"Blue Earth","013",,,,,,,,,,,,,"07",,,,,,,,"BLUE EARTH COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1",52314,0,28642,23672,19381,18011,1124,25470,26844,51466,207,87,0,0,41,110,6,55,42,37,1,2,0,260,114,585,246,301,155,269,247,939,1334,817,260,52,16,225,194
"G2700150","1980","A","2","4","Minnesota","27",,"Brown","015",,,,,,,,,,,,,"07",,,,,,,,"BROWN COUNTY","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",28645,0,17336,11309,10469,9988,467,13936,14709,28502,3,27,0,0,3,0,15,32,2,40,0,0,0,21,98,359,145,206,72,141,108,251,163,76,16,5,0,175,142
"G2700170","1980","A","2","4","Minnesota","27",,"Carlton","017",,,,,,,,,,,,,"02",,,,,,,,"CARLTON COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0",29936,0,11142,18794,11782,10108,826,14994,14942,29020,29,816,2,0,3,5,7,22,1,9,0,0,0,22,68,305,115,131,47,100,76,189,253,144,46,3,1,136,157
"G2700190","1980","A","2","4","Minnesota","27","5120","Carver","019",,,,,,,,,,,,,"06",,,,,,,,"CARVER COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",37046,6351,10984,19711,12585,12011,524,18653,18393,36782,44,66,0,0,7,6,14,61,5,12,1,0,0,48,38,169,83,99,45,117,64,256,502,459,263,54,13,148,221
"G2700210","1980","A","2","4","Minnesota","27",,"Cass","021",,,,,,,,,,,,,"02",,,,,,,,"CASS COUNTY","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0",21050,0,0,21050,17586,7444,2164,10443,10607,19055,14,1894,1,0,5,0,2,24,7,3,1,0,0,44,131,225,84,79,25,89,30,70,51,11,5,1,2,194,111
"G2700230","1980","A","2","4","Minnesota","27",,"Chippewa","023",,,,,,,,,,,,,"05",,,,,,,,"CHIPPEWA COUNTY","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0",14941,0,6630,8311,6120,5583,448,7318,7623,14772,3,25,0,0,1,5,6,21,2,35,3,0,0,68,53,285,93,156,44,139,47,93,99,73,4,0,0,63,134
"G2700250","1980","A","2","4","Minnesota","27","5120","Chisago","025",,,,,,,,,,,,,"04",,,,,,,,"CHISAGO COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",25717,0,0,25717,9561,8347,419,12971,12746,25501,28,76,0,0,5,7,2,21,5,17,0,1,1,53,32,135,78,85,24,79,31,115,219,107,64,4,0,75,176
"G2700270","1980","A","2","4","Minnesota","27","2520","Clay","027",,,,,,,,,,,,,"01",,,,,,,,"CLAY COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1",49327,32669,0,16658,17811,16199,1405,23983,25344,48453,148,202,0,0,14,40,10,41,20,42,2,1,1,353,112,434,190,246,98,213,186,640,1398,619,331,46,15,181,205
"G2700290","1980","A","2","4","Minnesota","27",,"Clearwater","029",,,,,,,,,,,,,"02",,,,,,,,"CLEARWATER COUNTY","0","0","1","0","1","0","1","0","0","0","0","1","0","1","1","0","0","0","1","1","0",8761,0,0,8761,3824,2980,449,4465,4296,8117,2,627,0,0,2,0,1,4,0,0,0,0,0,8,44,130,20,25,12,32,10,29,17,5,0,0,0,59,95
"G2700310","1980","A","2","4","Minnesota","27",,"Cook","031",,,,,,,,,,,,,"02",,,,,,,,"COOK COUNTY","0","0","1","0","1","1","1","1","0","0","0","1","0","0","1","0","0","0","1","0","0",4092,0,0,4092,3456,1583,529,2096,1996,3780,11,276,0,2,3,0,3,3,0,0,0,0,0,14,29,75,42,43,15,36,11,35,29,11,5,1,0,77,129
"G2700330","1980","A","2","4","Minnesota","27",,"Cottonwood","033",,,,,,,,,,,,,"08",,,,,,,,"COTTONWOOD COUNTY","0","0","1","1","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","1","0",14854,0,4666,10188,5804,5476,318,7240,7614,14785,8,12,0,0,0,0,5,17,3,7,3,0,0,14,82,190,88,84,53,58,20,76,99,41,9,0,1,95,130
"G2700350","1980","A","2","4","Minnesota","27",,"Crow Wing","035",,,,,,,,,,,,,"02",,,,,,,,"CROW WING COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",41722,0,14114,27608,25688,15171,2381,20191,21531,41298,50,190,1,0,12,12,35,34,9,37,3,0,0,41,95,490,201,244,130,252,188,418,345,191,57,8,3,211,156
"G2700370","1980","A","2","4","Minnesota","27","5120","Dakota","037",,,,,,,,,,,,,"B",,,,,,,,"DAKOTA COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",194279,161837,17194,15248,66872,64087,2705,96010,98269,190054,1160,442,5,4,203,193,182,436,200,312,17,8,2,1061,150,610,243,238,130,290,234,1221,3345,3983,3839,972,163,405,266
"G2700390","1980","A","2","4","Minnesota","27",,"Dodge","039",,,,,,,,,,,,,"06",,,,,,,,"DODGE COUNTY","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0",14773,0,2827,11946,5531,4995,403,7300,7473,14686,10,22,0,0,3,11,2,17,2,0,0,0,0,20,25,78,26,38,24,58,25,79,113,25,8,1,0,69,160
"G2700410","1980","A","2","4","Minnesota","27",,"Douglas","041",,,,,,,,,,,,,"03",,,,,,,,"DOUGLAS COUNTY","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0",27839,0,7608,20231,13179,9991,732,13696,14143,27652,4,45,0,0,2,3,13,46,9,17,1,0,0,47,55,415,134,185,84,198,95,212,420,175,51,2,4,123,157
"G2700430","1980","A","2","4","Minnesota","27",,"Faribault","043",,,,,,,,,,,,,"08",,,,,,,,"FARIBAULT COUNTY","0","0","1","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",19714,0,6909,12805,7950,7378,520,9591,10123,19468,4,8,0,0,1,2,5,13,11,29,0,0,0,173,58,321,169,161,45,102,37,94,116,8,3,2,3,156,121
"G2700450","1980","A","2","4","Minnesota","27",,"Fillmore","045",,,,,,,,,,,,,"07",,,,,,,,"FILLMORE COUNTY","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0",21930,0,2616,19314,8445,7828,549,10956,10974,21798,10,15,0,12,6,0,6,12,8,11,0,0,1,51,69,265,136,140,35,82,44,89,57,14,7,0,1,151,120
"G2700470","1980","A","2","4","Minnesota","27",,"Freeborn","047",,,,,,,,,,,,,"07",,,,,,,,"FREEBORN COUNTY","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",36329,0,19200,17129,13815,13224,558,17843,18486,35816,2,35,0,0,8,5,18,11,13,21,0,0,0,400,108,442,229,296,100,192,140,307,394,234,114,26,9,150,156
"G2700490","1980","A","2","4","Minnesota","27",,"Goodhue","049",,,,,,,,,,,,,"06",,,,,,,,"GOODHUE COUNTY","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0",38749,0,16859,21890,14368,13628,621,19145,19604,38313,44,184,1,0,10,3,2,79,7,45,5,0,0,56,59,544,213,253,95,205,116,374,368,106,35,2,2,201,151
"G2700510","1980","A","2","4","Minnesota","27",,"Grant","051",,,,,,,,,,,,,"05",,,,,,,,"GRANT COUNTY","0","0","0","1","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0",7171,0,0,7171,3192,2654,290,3533,3638,7144,0,8,0,0,1,2,2,9,1,1,0,0,0,3,20,81,52,37,11,24,7,27,18,2,1,0,0,57,115
"G2700530","1980","A","2","4","Minnesota","27","5120","Hennepin","053",,,,,,,,,,,,,"B",,,,,,,,"HENNEPIN COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",941411,925480,6892,9039,379503,365536,13553,452427,488984,880391,32986,10427,29,23,1202,2073,864,2107,1448,2016,90,19,20,7716,1775,8552,3532,3913,2026,3837,3927,15275,31025,26314,25032,6342,2746,2307,239
"G2700550","1980","A","2","4","Minnesota","27",,"Houston","055",,,,,,,,,,,,,"07",,,,,,,,"HOUSTON COUNTY","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0",18382,3879,2691,11812,6673,6336,312,9160,9222,18284,8,26,0,0,2,0,2,14,4,6,0,0,0,36,42,164,75,94,34,80,51,106,178,26,19,2,4,89,154
"G2700570","1980","A","2","4","Minnesota","27",,"Hubbard","057",,,,,,,,,,,,,"02",,,,,,,,"HUBBARD COUNTY","0","0","1","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","1","0",14098,0,2976,11122,9103,5027,722,6958,7140,13781,8,243,5,0,2,16,2,15,0,12,3,0,1,10,37,239,84,71,14,37,30,54,61,16,4,1,0,116,111
"G2700590","1980","A","2","4","Minnesota","27",,"Isanti","059",,,,,,,,,,,,,"04",,,,,,,,"ISANTI COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",23600,0,3170,20430,8372,7503,319,11824,11776,23382,45,76,0,0,5,4,6,24,8,13,0,0,0,37,46,145,79,81,39,97,41,166,193,85,51,2,0,73,166
"G2700610","1980","A","2","4","Minnesota","27",,"Itasca","061",,,,,,,,,,,,,"02",,,,,,,,"ITASCA COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",43069,0,7934,35135,21221,14970,1626,21641,21428,41771,29,1083,4,0,11,19,9,21,7,25,0,0,0,90,118,314,155,152,64,191,89,262,375,254,86,5,3,255,164
"G2700630","1980","A","2","4","Minnesota","27",,"Jackson","063",,,,,,,,,,,,,"08",,,,,,,,"JACKSON COUNTY","0","0","1","1","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","1","0",13690,0,3797,9893,5525,4988,379,6839,6851,13625,3,5,0,0,0,7,6,7,2,10,0,0,0,25,30,149,72,93,41,73,35,60,103,18,2,0,0,100,139
"G2700650","1980","A","2","4","Minnesota","27",,"Kanabec","065",,,,,,,,,,,,,"04",,,,,,,,"KANABEC COUNTY","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0",12161,0,2890,9271,5485,4250,270,6027,6134,12065,7,17,0,0,3,0,3,20,11,14,0,0,0,21,48,106,55,61,23,57,32,83,64,24,4,0,0,59,144
"G2700670","1980","A","2","4","Minnesota","27",,"Kandiyohi","067",,,,,,,,,,,,,"05",,,,,,,,"KANDIYOHI COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",36763,0,15895,20868,15100,12871,824,18141,18622,36400,25,59,0,2,9,21,7,33,10,58,1,0,0,138,114,443,159,214,119,235,108,344,592,379,86,22,12,181,172
"G2700690","1980","A","2","4","Minnesota","27",,"Kittson","069",,,,,,,,,,,,,"01",,,,,,,,"KITTSON COUNTY","0","0","0","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0",6672,0,0,6672,3018,2485,368,3340,3332,6640,0,5,1,0,1,0,1,1,0,4,0,0,0,19,21,110,39,28,4,18,5,32,23,5,1,0,0,68,106
"G2700710","1980","A","2","4","Minnesota","27",,"Koochiching","071",,,,,,,,,,,,,"02",,,,,,,,"KOOCHICHING COUNTY","0","0","1","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","1","0",17571,0,8417,9154,7241,6131,556,8761,8810,17123,13,357,0,0,3,1,10,5,1,15,3,0,0,40,47,249,88,141,63,107,48,129,87,56,50,0,0,105,141
"G2700730","1980","A","2","4","Minnesota","27",,"Lac Qui Parle","073",,,,,,,,,,,,,"05",,,,,,,,"LAC QUI PARLE COUNTY","0","0","1","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0",10592,0,0,10592,4272,3885,385,5318,5274,10539,4,17,0,0,7,1,2,11,4,6,0,0,0,1,45,144,69,53,19,42,19,29,43,4,1,0,0,66,113
