StoreNbr,StoreName,StoreType,BuildingAddress,BuildingCity,BuildingStateProv,BuildingPostalCode,SizeSqFt,OpenDate,Latitude,Longitude
4659,BATON ROUGE (LEE) LA,Neighborhood Market,5255 HIGHLAND RD,BATON ROUGE,LA,70808,56259,10/3/2007,30.39466522,-91.16062115
4660,CLINTON TOWNSHIP MI,Supercenter,18400 HALL RD,CLINTON TOWNSHIP,MI,48038,176835,11/18/2009,42.62784397,-82.93857129
4664,MYRTLE BEACH (W) SC,Supercenter,151 MYRTLE RIDGE DR,CONWAY,SC,29526,151731,6/17/2009,33.77865814,-78.99259271
4667,CLEARWATER(HIGHLAND) FL,Neighborhood Market,1803 N HIGHLAND AVE,CLEARWATER,FL,33755,39729,1/7/2009,27.98649675,-82.77529285
4669,PINELLAS PARK (BOWL) FL,Neighborhood Market,6900 US HIGHWAY 19 N,PINELLAS PARK,FL,33781,39729,9/24/2008,27.83421298,-82.68076519
4677,MUSKEGO WI,Supercenter,W159S6530 MOORLAND RD,MUSKEGO,WI,53150,152639,10/27/2010,42.891978,-88.124961
4678,HURRICANE UT,Supercenter,180 N 3400 W,HURRICANE,UT,84737,153430,3/18/2009,37.17206094,-113.3647073
4679,WATSON LA,Supercenter,34025 LA HIGHWAY 16,DENHAM SPRINGS,LA,70706,156059,4/11/2012,30.56216927,-90.96526283
4681,TAMPA (GANDY) FL,Supercenter,4302 W GANDY BLVD,TAMPA,FL,33611,142122,10/27/2010,27.8920208,-82.51628641
4682,GORDONSVILLE VA,Supercenter,164 CAMP CREEK PKWY,GORDONSVILLE,VA,22942,156490,11/11/2009,38.134847,-78.186346
4686,BENTONVILLE (RAINBOW) AR,Neighborhood Market,906 SW REGIONAL AIRPORT RD,BENTONVILLE,AR,72712,41179,8/28/2013,36.375647,-94.209338
4687,KING OF PRUSSIA (HD) PA,Supercenter,275 N GULPH RD,KING OF PRUSSIA,PA,19406,126666,10/1/2008,40.08534086,-75.39717732
4689,CEDAR HILLS UT,Supercenter,4689 W CEDAR HILLS DR,CEDAR HILLS,UT,84062,127173,3/18/2009,40.38462,-111.73638
4690,ST. PETERSBURG (C) FL,Supercenter,201 34TH ST N,ST PETERSBURG,FL,33713,105520,7/20/2011,27.77293114,-82.67799995
4695,GODFREY IL,Supercenter,6660 GODFREY RD,GODFREY,IL,62035,147806,1/26/2011,38.96513375,-90.19264634
4696,HEBER CITY UT,Supercenter,1274 S US 189,HEBER CITY,UT,84032,100192,8/17/2011,40.49033843,-111.4175891
4697,LYNCHBURG (N) VA,Supercenter,3227 OLD FOREST RD,LYNCHBURG,VA,24501,177561,8/18/2010,37.41423806,-79.21015682
4699,STREATOR IL,Supercenter,2415 N BLOOMINGTON ST,STREATOR,IL,61364,120798,10/12/2011,41.15016532,-88.83590404
5002,LITTLETON WADSWORTH CO,Neighborhood Market,8196 WEST BOWLES AVE,LITTLETON,CO,80123,38390,6/12/2013,39.60809629,-105.0902005
5007,VACAVILLE CA,Neighborhood Market,2050 NUT TREE RD,VACAVILLE,CA,95687,45547,8/14/2013,38.3508518,-121.9511691
5010,DELTA PHARMACY ATLANTA GA,Wal-Mart,1030 DELTA BLVD,ATLANTA,GA,30354,3661,1/9/2012,33.65784782,-84.42300484
5013,GREENSBORO WENDOVER NC,Neighborhood Market,4102 PRECISION WAY,HIGH POINT,NC,27265,41384,8/14/2013,36.011602,-80.001458
5014,GREENSBORO HIGHT POINT NC,Neighborhood Market,3605 HIGH POINT RD,GREENSBORO,NC,27407,35685,8/28/2013,36.04003795,-79.84845648
5015,RED SPRINGS NC,Neighborhood Market,908 E. 4TH AVE,RED SPRINGS,NC,28377,11879,2/20/2013,34.810391,-79.184698
5017,STEDMAN NC,Neighborhood Market,7670 CLINTON RD,STEDMAN,NC,28391,11879,2/20/2013,35.01006244,-78.68568598
5018,CHILE EXPORT,Supercenter,702 SW 8TH ST,BENTONVILLE,AR,72716,1,6/9/2010,36.36435736,-94.21652628
5019,CANADA EXPORT,Supercenter,702 SW 8TH ST,BENTONVILLE,AR,72716,0,12/1/2011,36.36435736,-94.21652628
5020,PHYSICAL FITNESS CENTER 2,Supercenter,HIGHWAY 102/14TH STREET,BENTONVILLE,AR,72716,1,12/3/2003,36.32258,-94.18085
5021,DALLAS TX,Neighborhood Market,2275 GUS THOMASSON RD,DALLAS,TX,75228,39910,1/15/2003,32.83485418,-96.67524086
5022,NEW ORLEANS (HRI) LA,Supercenter,1901 TCHOUPITOULAS ST,NEW ORLEANS,LA,70130,201878,8/25/2004,29.92583236,-90.0678874
5023,NATIONAL CITY CA,Supercenter,1200 HIGHLAND AVE,NATIONAL CITY,CA,91950,134390,8/20/2003,32.67446364,-117.0973967
5024,FOUR OAKS NC,Neighborhood Market,6043 US HIGHWAY 301 S,FOUR OAKS,NC,27524,11855,3/6/2013,35.448202,-78.425508
5025,FT WAYNE IN,Supercenter,10420 MAYSVILLE RD,FORT WAYNE,IN,46835,207499,7/16/2003,41.13147101,-85.00940141
5027,LANCASTER NY,Supercenter,4975 TRANSIT RD,DEPEW,NY,14043,150327,9/15/2010,42.88408014,-78.69682881
5028,TOLEDO (C) OH,Supercenter,2925 GLENDALE AVE,TOLEDO,OH,43614,210755,1/28/2004,41.61212547,-83.61330558
5029,OREGON OH 11-11-02,Supercenter,3721 NAVARRE AVE,OREGON,OH,43616,211495,3/19/2003,41.63730384,-83.45899118
5030,TOLEDO (NW) OH,Supercenter,5821 W CENTRAL AVE,TOLEDO,OH,43615,210368,10/29/2003,41.67624576,-83.68150103
5031,MARANA AZ 11-12-02,Supercenter,8280 N CORTARO RD,TUCSON,AZ,85743,203622,3/19/2003,32.35635539,-111.0899235
5032,BUENA PARK CA,Wal-Mart,8450 LA PALMA AVE,BUENA PARK,CA,90620,149461,4/16/2003,33.84658151,-117.9853825
5033,FORT MORGAN CO,Supercenter,1300 BARLOW RD,FORT MORGAN,CO,80701,156291,1/22/2003,40.256639,-103.806491
5034,FORT MYERS FL,Supercenter,4770 COLONIAL BLVD,FORT MYERS,FL,33966,210835,6/18/2003,26.61054485,-81.81348089
5035,MULBERRY FL,Supercenter,6745 N CHURCH AVE,MULBERRY,FL,33860,209139,10/29/2003,27.898459,-81.99684
5036,TAMPA (GUNN) FL,Supercenter,6192 GUNN HWY,TAMPA,FL,33625,206959,10/29/2003,28.06204961,-82.55202077
5037,YULEE FL,Supercenter,464016 STATE ROAD 200,YULEE,FL,32097,157791,10/29/2003,30.62042975,-81.52660829
5038,PLAINFIELD IL,Supercenter,12690 S ROUTE 59,PLAINFIELD,IL,60585,222892,8/25/2004,41.65176628,-88.20362893
5039,CAMDEN DE 11-12-02,Supercenter,263 WALMART DR,CAMDEN,DE,19934,206524,3/19/2003,39.09534,-75.5703
5040,CARNEIGIE PA,Wal-Mart,2200 WASHINGTON PIKE,CARNEGIE,PA,15106,134838,10/27/2004,40.405231,-80.093696
5041,BONNEY LAKE WA,Supercenter,19205 STATE ROUTE 410 E,BONNEY LAKE,WA,98391,207338,10/16/2002,47.17045647,-122.1733058
5042,DALLAS TX,Neighborhood Market,12789 MIDWAY RD,DALLAS,TX,75244,41942,1/29/2003,32.92154918,-96.83833854
5043,MEMPHIS TN 09-11-02,Neighborhood Market,6990 E SHELBY DR,MEMPHIS,TN,38125,48875,10/16/2002,35.0204721,-89.82995371
5044,GALENA IL,Supercenter,10000 BARTEL BLVD,GALENA,IL,61036,107356,1/26/2005,42.408396,-90.371098
5045,HOUSTON (SPG CYP) TX,Supercenter,22605 STATE HIGHWAY 249,TOMBALL,TX,77375,207518,6/18/2003,30.081648,-95.615932
5046,CLAYTON NC,Supercenter,805 TOWN CENTER BOULEVARD,CLAYTON,NC,27520,203622,7/16/2003,35.66605304,-78.49893412
5047,AUDUBON NJ,Wal-Mart,130 BLACK HORSE PIKE,AUDUBON,NJ,8106,135543,10/26/2005,39.89177577,-75.08519102
5048,NEW HUDSON MI,Supercenter,30729 LYON CENTER DR E,NEW HUDSON,MI,48165,218453,8/20/2003,42.506178,-83.626234
5049,LITTLETON (SW) CO,Supercenter,13420 W COAL MINE AVE,LITTLETON,CO,80127,189100,1/21/2004,39.60820224,-105.1499701
5051,GREELEY (N) CO,Supercenter,920 47TH AVE,GREELEY,CO,80634,207037,5/21/2003,40.42287523,-104.7536132
5054,JACKSONVILLE (ATLAN) FL,Supercenter,11900 ATLANTIC BLVD,JACKSONVILLE,FL,32225,203622,1/22/2003,30.31761691,-81.49021577
5055,NAPLES (SE) FL,Supercenter,9885 COLLIER BLVD,NAPLES,FL,34114,206959,10/20/2004,26.14894163,-81.68860518
5056,PRAIRIEVILLE LA,Supercenter,17585 AIRLINE HWY,PRAIRIEVILLE,LA,70769,207498,8/24/2005,30.33034527,-90.98969115
5057,MURFREESBORO TN 11-12-02,Supercenter,2900 S RUTHERFORD BLVD,MURFREESBORO,TN,37130,203622,3/19/2003,35.870529,-86.341561
5058,NASHVILLE M BORO TN,Supercenter,3035 HAMILTON CHURCH RD,ANTIOCH,TN,37013,205802,10/29/2003,36.06027409,-86.63331844
5060,ALGONQUIN IL,Supercenter,1410 S RANDALL RD,ALGONQUIN,IL,60102,192328,10/29/2003,42.17082,-88.31874
5063,CHARLOTTE (MATTHEWS) NC,Supercenter,1830 GALLERIA BLVD,CHARLOTTE,NC,28270,206523,9/15/2004,35.13600168,-80.73499661
5064,KALAMAZOO MI 11-11-02,Supercenter,6065 GULL RD,KALAMAZOO,MI,49048,192415,3/19/2003,42.32914251,-85.51031145
5065,KALAMAZOO (NW) MI,Supercenter,501 N 9TH ST,KALAMAZOO,MI,49009,222206,1/21/2004,42.29563835,-85.68232582
5066,AVON OH,Supercenter,35901 CHESTER RD,AVON,OH,44011,151702,9/17/2003,41.46622123,-82.01670851
5068,MASSAPEQUA (LI) NY,Wal-Mart,200 SUNRISE MALL,MASSAPEQUA,NY,11758,131960,5/28/2003,40.68103183,-73.43475335
5069,READINGTOWN NJ,Wal-Mart,3576 US HIGHWAY 22,BRANCHBURG,NJ,8876,119044,1/28/2004,40.60945182,-74.71222373
5070,LAS VEGAS (SW2) NV,Supercenter,5200 S FORT APACHE RD,LAS VEGAS,NV,89148,223502,5/21/2003,36.09383018,-115.2946146
5071,LAWTON OK 11-12-02,Supercenter,6301 NW QUANNAH PARKER TRL,LAWTON,OK,73505,188611,3/19/2003,34.616916,-98.457365
5072,LOS ANGELES (SO BAY) CA E,Wal-Mart,19503 NORMANDIE AVE,TORRANCE,CA,90501,144828,6/15/2005,33.85420959,-118.2993071
5073,COVINGTON WA,Wal-Mart,17432 SE 270TH PL,COVINGTON,WA,98042,135875,1/26/2005,47.36080947,-122.1089246
5074,RICHARDSON TX,Neighborhood Market,430 N COIT RD,DALLAS (COIT AND ARAPHA,TX,75080,41684,3/5/2003,32.95540799,-96.76887771
5075,OCEANSIDE CA,Supercenter,3405 MARRON RD,OCEANSIDE,CA,92056,132388,4/14/2004,33.21463,-117.289157
5076,BREWER ME,Supercenter,24 WALTON DR,BREWER,ME,4412,158400,6/18/2003,44.785715,-68.754256
5077,BOONTON NJ,Wal-Mart,300 WOOTTON ST,BOONTON,NJ,7005,134462,7/21/2004,40.90953659,-74.40264318
5078,YAKIMA (W) WA,Supercenter,6600 W NOB HILL BLVD,YAKIMA,WA,98908,203752,10/14/2009,46.58560814,-120.5968681
5079,PASS CHRISTIAN MS,Supercenter,1617 E BEACH BLVD,PASS CHRISTIAN,MS,39571,153523,10/14/2009,30.33202097,-89.18731026
5080,HURST TX,Supercenter,1732 PRECINCT LINE RD,HURST,TX,76054,207602,6/18/2003,32.84755756,-97.18406617
5082,PARMA OH,Wal-Mart,8303 W RIDGEWOOD DR,PARMA,OH,44129,151800,1/28/2004,41.38443996,-81.74265796
5083,MAYFIELD HEIGHTS OH,Wal-Mart,6594 MAYFIELD RD,MAYFIELD HEIGHTS,OH,44124,134483,1/28/2004,41.51999577,-81.4420193
5085,BELMONT NC,Supercenter,701 HAWLEY AVE,BELMONT,NC,28012,183978,7/19/2006,35.25492243,-81.03514215
5087,NO. MYRTLE BEACH SC,Supercenter,550 HIGHWAY 17 N,NORTH MYRTLE BEACH,SC,29582,203916,1/21/2004,33.83299026,-78.67434886
5088,TRIDELPHIA WV,Supercenter,450 STEWART LN,TRIADELPHIA,WV,26059,206548,11/8/2006,40.090092,-80.620633
5089,INVER GROVE HEIGHTS MN,Wal-Mart,9165 CAHILL AVE,INVER GROVE HEIGHTS,MN,55076,137482,1/28/2004,44.849779,-93.034529
5090,GREEN BAY WI,Supercenter,1415 LAWRENCE DR,DE PERE,WI,54115,186215,8/20/2003,44.43288526,-88.10671129
5091,HOUSTON ROSEHILL TX,Supercenter,26270 NORTHWEST FWY,CYPRESS,TX,77429,207497,5/19/2004,29.991106,-95.669038
5092,LEWISVILLE (SE) TX,Supercenter,190 E ROUND GROVE RD,LEWISVILLE,TX,75067,205805,10/29/2003,33.00115854,-96.99117316
5093,TULSA (PEORIA) OK,Neighborhood Market,4404 S PEORIA AVE,TULSA,OK,74105,39910,1/29/2003,36.09934496,-95.97674802
5094,HOUSTON (BRAESWOOD) TX,Neighborhood Market,9700 HILLCROFT ST,HOUSTON,TX,77096,39910,1/29/2003,29.67442945,-95.49523553
5095,HARTFORD CT,Supercenter,495 FLATBUSH AVENUE,HARTFORD,CT,6106,149551,1/26/2005,41.74247828,-72.7122782
5096,PALM DESERT (C.CITY) CA,Supercenter,34500 MONTEREY AVE,PALM DESERT,CA,92211,221095,6/28/2006,33.79741258,-116.3856599
5097,SAGINAW MI,Supercenter,5650 BAY RD,SAGINAW,MI,48604,207637,9/24/2003,43.48960203,-83.97400942
5098,MOBILE (UNIVERSITY) AL,Neighborhood Market,1970 S UNIVERSITY BLVD,MOBILE,AL,36609,44185,1/15/2003,30.646418,-88.171305
5099,GRAND JUNCTION (W) CO,Supercenter,2545 RIMROCK AVE,GRAND JUNCTION,CO,81505,206456,10/29/2003,39.107861,-108.607362
5100,CENTER POINT (20TH) AL,Neighborhood Market,1916 CENTER POINT PKWY,BIRMINGHAM,AL,35215,41403,1/15/2003,33.63686551,-86.6839351
5101,PAHRUMP NV,Supercenter,300 S HIGHWAY 160,PAHRUMP,NV,89048,155082,5/21/2003,36.21070153,-115.9871367
5103,PHILADELPHIA (NE) PA,Wal-Mart,4600 ROOSEVELT BLVD BLDG G,PHILA,PA,19124,109554,6/18/2003,40.0287166,-75.09986409
5104,KETTERING OH,Supercenter,1701 W DOROTHY LN,MORAINE,OH,45439,210438,8/20/2003,39.699058,-84.219886
5105,FRONT ROYAL VA,Supercenter,10 RIVERTON COMMONS DR,FRONT ROYAL,VA,22630,203716,6/11/2008,38.96074158,-78.19000581
5106,OVIEDO FL,Neighborhood Market,4255 ALAFAYA TRL,OVIEDO,FL,32765,39910,1/15/2003,28.61325875,-81.20752341
5107,NASHVILLE (GALLATIN) TN,Neighborhood Market,109 GALLATIN PIKE N,MADISON,TN,37115,39990,8/31/2005,36.26317464,-86.71197164
5108,EL PASO (PEBBLE HILL) TX,Neighborhood Market,3000 SAUL KLEINFELD DR,EL PASO,TX,79936,41062,1/15/2003,31.786132,-106.260892
5109,WEST VALLEY CITY (3) UT,Neighborhood Market,4570 S 4000 W,WEST VALLEY CITY,UT,84120,39910,1/15/2003,40.67051491,-111.9883218
5110,DRAPER (1300/12300) UT,Neighborhood Market,1360 DRAPER PKWY,DRAPER,UT,84020,39910,8/6/2003,40.52740419,-111.8528582
5111,WATCHUNG NJ,Wal-Mart,1501 US HIGHWAY 22,WATCHUNG,NJ,7069,133403,1/28/2004,40.636817,-74.452093
5113,PELL CITY AL,Supercenter,165 VAUGHAN LN,PELL CITY,AL,35125,186215,7/16/2003,33.60819544,-86.27680079
5115,DAVENPORT (W) IA,Supercenter,3101 W KIMBERLY RD,DAVENPORT,IA,52806,207498,10/29/2003,41.55961788,-90.62344982
5116,DEER PARK TX,Supercenter,9025 SPENCER HWY,LA PORTE,TX,77571,207498,8/20/2003,29.66422601,-95.09828673
5117,WAYNESBORO VA,Supercenter,116 LUCY LN,WAYNESBORO,VA,22980,183917,1/21/2004,38.073472,-78.90293
5118,RALEIGH NC,Supercenter,10050 GLENWOOD AVE,RALEIGH,NC,27617,216188,10/29/2003,35.91234039,-78.77801464
5119,NASHVILLE (EDMONDSON) TN,Neighborhood Market,5531 EDMONDSON PIKE,NASHVILLE,TN,37211,39910,10/8/2003,36.04156017,-86.74394775
5120,SOUTH JORDAN (BANG) UT,Neighborhood Market,3706 W 9800 S,SOUTH JORDAN,UT,84095,39910,4/2/2003,40.57433318,-111.9791316
5122,MEMPHIS (MT. MORIAH) TN,Neighborhood Market,2856 HICKORY HILL RD,MEMPHIS,TN,38115,41297,5/7/2003,35.07071037,-89.86438788
5123,COLORADO SPGS (NE) CO,Supercenter,5550 E WOODMEN RD,COLORADO SPRINGS,CO,80920,207499,1/21/2004,38.958459,-104.757058
5124,GLENDALE (MAINSTEE) AZ,Supercenter,5605 W NORTHERN AVE,GLENDALE,AZ,85301,207497,4/14/2004,33.5516836,-112.1797057
5126,CENTRE AL,Supercenter,1950 W MAIN ST,CENTRE,AL,35960,157278,8/20/2003,34.15083,-85.674502
5127,LA CROSSE (S) WI,Supercenter,4622 MORMON COULEE RD,LA CROSSE,WI,54601,186812,10/29/2003,43.795836,-91.221089
5129,LANDOVER HILLS MD EF,Wal-Mart,6210 ANNAPOLIS RD,LANDOVER HILLS,MD,20784,144277,3/22/2007,38.9389195,-76.91074877
5130,PHILADELPHIA-BU- PA,Wal-Mart,9745 ROOSEVELT BLVD STE A,PHILADELPHIA,PA,19114,141985,10/27/2004,40.08207405,-75.02696042
5131,BENSALEM PA,Wal-Mart,3461 HORIZON BLVD,BENSALEM,PA,19020,142448,1/25/2006,40.102797,-74.929344
5132,ORLANDO FL,Neighborhood Market,5216 RED BUG LAKE RD,WINTER SPRINGS,FL,32708,39910,8/6/2003,28.64843169,-81.27817948
5133,ANDERSON CA,Supercenter,5000 RHONDA RD,ANDERSON,CA,96007,173306,6/14/2006,40.43150212,-122.2900694
5134,BAKERSFIELD (SW) CA,Supercenter,5075 GOSFORD RD,BAKERSFIELD,CA,93313,223888,3/17/2010,35.30887399,-119.0947017
5136,MARYSVILLE CA,Supercenter,1131 N BEALE RD,MARYSVILLE,CA,95901,207750,8/20/2003,39.12667249,-121.5740534
5137,AURORA (SE) CO,Supercenter,6101 S AURORA PKWY,AURORA,CO,80016,206633,10/27/2004,39.60620095,-104.7050729
5138,BENSON NC,Neighborhood Market,702 S. WALL ST,BENSON,NC,27504,11918,3/20/2013,35.38692462,-78.54464018
5139,DIXON CA,Supercenter,235 E DORSET DR,DIXON,CA,95620,183917,10/29/2003,38.440059,-121.822861
5140,LA MESA CA EF,Wal-Mart,5500 GROSSMONT CENTER DR,LA MESA,CA,91942,148691,5/19/2004,32.78029178,-117.010187
5141,OMAHA (NW) NE,Supercenter,16960 W MAPLE RD,OMAHA,NE,68116,211846,9/14/2005,41.29392422,-96.18023201
5142,NEPTUNE NJ,Supercenter,3575 STATE ROUTE 66,NEPTUNE,NJ,7753,187079,1/28/2004,40.22423671,-74.08147083
5144,SAN ANTONIO (NE) TX,Supercenter,8315 FM 78,CONVERSE,TX,78109,203622,10/29/2003,29.49662091,-98.3236558
5145,SAN ANTONIO (VJ) TX,Supercenter,1603 VANCE JACKSON RD,SAN ANTONIO,TX,78213,203623,10/29/2003,29.512114,-98.523892
5146,SAN ANTONIO TX,Supercenter,8030 BANDERA RD,SAN ANTONIO,TX,78250,203622,1/21/2004,29.51573708,-98.63456833
5147,DALLAS (W) TX,Supercenter,1521 N COCKRELL HILL RD,DALLAS,TX,75211,203622,8/20/2003,32.72879733,-96.89156729
5149,BLUE SPRINGS DUNCAN MO,Neighborhood Market,1700 N 7 HWY,BLUE SPRINGS,MO,64014,40601,6/12/2013,39.03738494,-94.27161121
5150,MAPLEWOOD MO,Supercenter,1900 MAPLEWOOD COMMONS DR,MAPLEWOOD,MO,63143,186927,10/27/2004,38.6214087,-90.33149302
5151,ROME (S) GA,Supercenter,825 CARTERSVILLE HWY SE,ROME,GA,30161,184611,4/14/2004,34.24549,-85.109805
5152,WEST HILLS CA,Wal-Mart,6433 FALLBROOK AVE,WEST HILLS,CA,91307,139665,1/28/2004,34.18777124,-118.6261964
5154,ROSEMEAD CA,Supercenter,1827 WALNUT GROVE AVE,ROSEMEAD,CA,91770,209343,9/13/2006,34.05096189,-118.0820081
5155,LAS CRUCES (SW) NM,Supercenter,1550 S VALLEY DR,LAS CRUCES,NM,88005,206524,8/20/2003,32.28889782,-106.7853379
5156,BEAUMONT CA,Supercenter,1540 E 2ND ST,BEAUMONT,CA,92223,216065,3/22/2006,33.952498,-116.973803
5157,MORTON IL,Supercenter,155 E COURTLAND ST,MORTON,IL,61550,156861,10/27/2004,40.62869962,-89.4553948
5159,WEST BRANCH MI,Supercenter,2750 COOK RD,WEST BRANCH,MI,48661,187438,1/21/2004,44.25469237,-84.22506397
5160,JACKSON (W) MI,Supercenter,1700 W MICHIGAN AVE,JACKSON,MI,49202,207701,7/21/2004,42.24748707,-84.43443441
5162,SANTA CLARITA (W) CA,Supercenter,27931 KELLY JOHNSON PKWY,SANTA CLARITA,CA,91355,141012,1/26/2005,34.4441423,-118.577072
5164,NORWALK CA,Wal-Mart,11729 IMPERIAL HWY,NORWALK,CA,90650,134442,1/28/2004,33.91714054,-118.0832991
5165,ALAMO TX,Supercenter,1421 FRONTAGE RD,ALAMO,TX,78516,207588,1/21/2004,26.19121147,-98.13198861
5166,DEMING NM,Supercenter,1021 E PINE ST,DEMING,NM,88030,155078,8/20/2003,32.26929084,-107.7496495
5167,PAYSON UT,Supercenter,1052 TURF FARM RD,PAYSON,UT,84651,183917,1/21/2004,40.02704507,-111.7545666
5168,RICHFIELD UTAH,Supercenter,10 E 1300 S,RICHFIELD,UT,84701,157022,1/21/2004,38.67516,-111.98982
5170,SIDNEY NE,Supercenter,3001 SILVERBERG DR,SIDNEY,NE,69162,107356,1/21/2004,41.11665067,-102.9468137
5172,PERRY FL,Supercenter,1900 S JEFFERSON ST,PERRY,FL,32348,155078,3/17/2004,30.10243816,-83.58272523
5173,DALTON (W) GA,Supercenter,815 SHUGART RD,DALTON,GA,30720,189125,1/21/2004,34.79484948,-84.99661673
5174,SEMIMES AL,Supercenter,7855 MOFFETT RD,SEMMES,AL,36575,183918,1/21/2004,30.79297525,-88.30785907
5175,ALGOOD TN,Supercenter,589 W MAIN ST,COOKEVILLE,TN,38506,184505,1/21/2004,36.1839489,-85.45808925
5177,BRISTOL PA,Wal-Mart,100 COMMERCE CIR,BRISTOL,PA,19007,118221,7/16/2003,40.10025278,-74.86930895
5178,ROCKAWAY NJ,Wal-Mart,220 ENTERPRISE DR,ROCKAWAY,NJ,7866,134669,6/15/2005,40.943479,-74.478766
5179,ORLANDO FL,Neighborhood Market,201 S CHICKASAW TRL,ORLANDO,FL,32825,40091,3/9/2005,28.54446897,-81.27737591
5180,OVERLAND PARK KS,Neighborhood Market,10303 METCALF AVE,OVERLAND PARK,KS,66212,41459,10/22/2003,38.94171123,-94.66740986
